,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9811320754716981,1.0,1.0,,0.9090909090909091,,0.8888888888888888,0.9285714285714286,
2,200,0.9577464788732394,,,,,,1.0,1.0,
3,300,0.8518518518518519,,,0.8,,0.7692307692307693,0.8823529411764706,,0.9166666666666666
4,400,0.8810810810810811,0.9166666666666666,0.9285714285714286,0.9333333333333333,0.8125,0.9166666666666666,,,
5,500,0.958041958041958,0.9285714285714286,0.9333333333333333,0.9166666666666666,,,,1.0,
6,600,0.9454545454545454,,,,,,0.8333333333333334,,1.0
7,700,0.8662420382165605,,,,0.8461538461538461,0.9166666666666666,,,1.0
8,800,0.9166666666666666,0.9333333333333333,,0.8571428571428571,,,,0.875,
9,900,0.9367816091954023,,,1.0,,,0.8235294117647058,1.0,
10,1000,0.9666666666666667,,0.8666666666666667,0.7777777777777778,0.7777777777777778,0.8,0.75,0.7,0.7857142857142857
11,1100,0.7125,0.9230769230769231,0.8461538461538461,0.8,0.8333333333333334,0.9,0.7272727272727273,0.2727272727272727,0.4166666666666667
12,1200,0.7428571428571429,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.7272727272727273,0.8461538461538461,0.8,,0.2727272727272727
13,1300,0.6789473684210526,0.7777777777777778,0.6923076923076923,,0.8181818181818182,0.6363636363636364,0.75,,
14,1400,0.6512820512820513,0.8333333333333334,0.9,,,,0.8,0.25,
15,1500,0.6423357664233577,0.875,0.75,0.8571428571428571,,,,0.1,0.0
16,1600,0.6384615384615384,0.5384615384615384,,0.8333333333333334,0.7272727272727273,0.75,,0.23076923076923078,0.18181818181818182
17,1700,0.5520833333333334,0.7,,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.8,0.25,0.16666666666666666
18,1800,0.6428571428571429,0.8181818181818182,0.7,0.7272727272727273,0.6666666666666666,0.7692307692307693,0.8,0.2727272727272727,0.375
19,1900,0.6294117647058823,,0.7419354838709677,,0.7857142857142857,0.875,0.8,0.125,0.08333333333333333
20,2000,0.6544117647058824,,0.7931034482758621,,,0.8,0.7,0.45454545454545453,0.23076923076923078
21,2100,0.6842105263157895,0.8181818181818182,0.7,0.8461538461538461,,0.8181818181818182,0.8181818181818182,0.2,
22,2200,0.6496815286624203,0.8333333333333334,0.7777777777777778,0.7857142857142857,0.8333333333333334,0.7,0.7777777777777778,,
23,2300,0.6321243523316062,,0.8888888888888888,0.7692307692307693,0.7857142857142857,0.625,0.8571428571428571,,0.25
24,2400,0.5352112676056338,,,0.6666666666666666,0.4666666666666667,0.6875,0.7857142857142857,0.15384615384615385,0.23076923076923078
25,2500,0.6,0.7333333333333333,,0.875,0.9,0.5714285714285714,,0.3333333333333333,0.0
26,2600,0.5947712418300654,0.8333333333333334,0.75,0.8,,,,0.1111111111111111,0.1
27,2700,0.6188118811881188,0.75,0.7692307692307693,0.6363636363636364,,,0.7857142857142857,0.26666666666666666,0.2
28,2800,0.5815602836879432,0.9,0.8,0.8333333333333334,0.5454545454545454,0.7857142857142857,0.8,0.2,0.0
29,2900,0.6459627329192547,0.6666666666666666,0.5,0.7,0.8461538461538461,0.75,0.75,0.2,0.3076923076923077
30,3000,0.6288659793814433,,0.9,0.7777777777777778,0.6666666666666666,0.8,0.9090909090909091,0.1,0.1
31,3100,0.628099173553719,,,0.7272727272727273,,0.7777777777777778,0.8,,
32,3200,0.6258064516129033,0.8181818181818182,,0.8888888888888888,,0.8,0.8888888888888888,,
33,3300,0.6358695652173914,0.7692307692307693,0.8484848484848485,0.8333333333333334,,0.7142857142857143,,0.1,0.08333333333333333
34,3400,0.6835443037974683,,,,,,,0.2727272727272727,0.35714285714285715
35,3500,0.6122448979591837,,,,0.7272727272727273,,,0.25,0.08333333333333333
36,3600,0.5987261146496815,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.6,0.7272727272727273,,,0.23076923076923078
37,3700,0.5644171779141104,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.6923076923076923,0.6923076923076923,0.8461538461538461,,
38,3800,0.6068965517241379,0.7,0.6666666666666666,1.0,,0.8333333333333334,0.75,0.25,
39,3900,0.6296296296296297,0.9090909090909091,0.3,0.6,,0.6,,0.3,0.15384615384615385
40,4000,0.5892857142857143,,,,,,,,
41,4100,,,,,,,,,
42,4200,,,,,,,,,
43,4300,,,,,,,,,
44,4400,,,,,,,,,
45,4500,,,,,,,,,
46,4600,,,,,,,,,
47,4700,,,,,,,,,
48,4800,,,,,,,,,
49,4900,,,,,,,,,
50,5000,,,,,,,,,
51,5100,,,,,,,,,
52,5200,,,,,0.0967741935483871,,0.7142857142857143,,
53,5300,0.546875,0.183206106870229,0.6,0.6923076923076923,0.75,0.6,0.5555555555555556,0.2727272727272727,
54,5400,0.6139240506329114,0.7272727272727273,,0.7142857142857143,0.75,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.18181818181818182
55,5500,0.625,,,0.7272727272727273,,0.9230769230769231,0.8333333333333334,0.3333333333333333,0.1
56,5600,0.5955882352941176,,0.8461538461538461,,,0.6,0.7777777777777778,0.0,0.0
57,5700,0.583756345177665,0.8076923076923077,0.5454545454545454,,0.6363636363636364,0.5,0.8181818181818182,0.25,0.3076923076923077
58,5800,0.6208791208791209,,0.75,0.8571428571428571,0.7272727272727273,,0.75,,0.23076923076923078
59,5900,0.6223776223776224,,0.8333333333333334,0.7272727272727273,0.8,,,,0.0
60,6000,0.5454545454545454,0.6923076923076923,0.9,0.6363636363636364,0.6153846153846154,0.6363636363636364,,0.1,
61,6100,0.6125,0.9,,,,0.8181818181818182,0.7647058823529411,0.2,
62,6200,0.41904761904761906,0.6428571428571429,,,,0.4666666666666667,0.75,0.13333333333333333,0.058823529411764705
63,6300,0.5961538461538461,,0.375,0.625,0.6666666666666666,0.5384615384615384,0.5454545454545454,0.18181818181818182,
64,6400,0.6089743589743589,,0.7272727272727273,0.8333333333333334,1.0,,0.7692307692307693,0.4,
65,6500,0.5885416666666666,0.9,0.6666666666666666,0.6,,,,,0.0
66,6600,0.618421052631579,0.75,0.8,0.8888888888888888,,0.7272727272727273,,,0.21428571428571427
67,6700,0.6326530612244898,0.6428571428571429,0.8,0.7,0.8333333333333334,0.7142857142857143,0.7857142857142857,0.2727272727272727,0.0
68,6800,0.6296296296296297,0.7272727272727273,0.8888888888888888,0.9090909090909091,0.8181818181818182,0.8,0.8,0.1111111111111111,0.18181818181818182
